value,datetime,datetime_utc,tz_time,geo_id,geo_name
8634.0,2025-07-06 00:00:00+02:00,2025-07-05T22:00:00Z,2025-07-05T22:00:00.000Z,8741,Península
8346.0,2025-07-06 00:15:00+02:00,2025-07-05T22:15:00Z,2025-07-05T22:15:00.000Z,8741,Península
8060.0,2025-07-06 00:30:00+02:00,2025-07-05T22:30:00Z,2025-07-05T22:30:00.000Z,8741,Península
7776.0,2025-07-06 00:45:00+02:00,2025-07-05T22:45:00Z,2025-07-05T22:45:00.000Z,8741,Península
7688.0,2025-07-06 01:00:00+02:00,2025-07-05T23:00:00Z,2025-07-05T23:00:00.000Z,8741,Península
7431.0,2025-07-06 01:15:00+02:00,2025-07-05T23:15:00Z,2025-07-05T23:15:00.000Z,8741,Península
7176.0,2025-07-06 01:30:00+02:00,2025-07-05T23:30:00Z,2025-07-05T23:30:00.000Z,8741,Península
6924.0,2025-07-06 01:45:00+02:00,2025-07-05T23:45:00Z,2025-07-05T23:45:00.000Z,8741,Península
6630.0,2025-07-06 02:00:00+02:00,2025-07-06T00:00:00Z,2025-07-06T00:00:00.000Z,8741,Península
6426.0,2025-07-06 02:15:00+02:00,2025-07-06T00:15:00Z,2025-07-06T00:15:00.000Z,8741,Península
6231.0,2025-07-06 02:30:00+02:00,2025-07-06T00:30:00Z,2025-07-06T00:30:00.000Z,8741,Península
6044.0,2025-07-06 02:45:00+02:00,2025-07-06T00:45:00Z,2025-07-06T00:45:00.000Z,8741,Península
5863.0,2025-07-06 03:00:00+02:00,2025-07-06T01:00:00Z,2025-07-06T01:00:00.000Z,8741,Península
5707.0,2025-07-06 03:15:00+02:00,2025-07-06T01:15:00Z,2025-07-06T01:15:00.000Z,8741,Península
5557.0,2025-07-06 03:30:00+02:00,2025-07-06T01:30:00Z,2025-07-06T01:30:00.000Z,8741,Península
5408.0,2025-07-06 03:45:00+02:00,2025-07-06T01:45:00Z,2025-07-06T01:45:00.000Z,8741,Península
5225.0,2025-07-06 04:00:00+02:00,2025-07-06T02:00:00Z,2025-07-06T02:00:00.000Z,8741,Península
5082.0,2025-07-06 04:15:00+02:00,2025-07-06T02:15:00Z,2025-07-06T02:15:00.000Z,8741,Península
4933.0,2025-07-06 04:30:00+02:00,2025-07-06T02:30:00Z,2025-07-06T02:30:00.000Z,8741,Península
4778.0,2025-07-06 04:45:00+02:00,2025-07-06T02:45:00Z,2025-07-06T02:45:00.000Z,8741,Península
5107.0,2025-07-06 05:00:00+02:00,2025-07-06T03:00:00Z,2025-07-06T03:00:00.000Z,8741,Península
4922.0,2025-07-06 05:15:00+02:00,2025-07-06T03:15:00Z,2025-07-06T03:15:00.000Z,8741,Península
4730.0,2025-07-06 05:30:00+02:00,2025-07-06T03:30:00Z,2025-07-06T03:30:00.000Z,8741,Península
4532.0,2025-07-06 05:45:00+02:00,2025-07-06T03:45:00Z,2025-07-06T03:45:00.000Z,8741,Península
4703.0,2025-07-06 06:00:00+02:00,2025-07-06T04:00:00Z,2025-07-06T04:00:00.000Z,8741,Península
4469.0,2025-07-06 06:15:00+02:00,2025-07-06T04:15:00Z,2025-07-06T04:15:00.000Z,8741,Península
4224.0,2025-07-06 06:30:00+02:00,2025-07-06T04:30:00Z,2025-07-06T04:30:00.000Z,8741,Península
3971.0,2025-07-06 06:45:00+02:00,2025-07-06T04:45:00Z,2025-07-06T04:45:00.000Z,8741,Península
3829.0,2025-07-06 07:00:00+02:00,2025-07-06T05:00:00Z,2025-07-06T05:00:00.000Z,8741,Península
3581.0,2025-07-06 07:15:00+02:00,2025-07-06T05:15:00Z,2025-07-06T05:15:00.000Z,8741,Península
3337.0,2025-07-06 07:30:00+02:00,2025-07-06T05:30:00Z,2025-07-06T05:30:00.000Z,8741,Península
3100.0,2025-07-06 07:45:00+02:00,2025-07-06T05:45:00Z,2025-07-06T05:45:00.000Z,8741,Península
3162.0,2025-07-06 08:00:00+02:00,2025-07-06T06:00:00Z,2025-07-06T06:00:00.000Z,8741,Península
2947.0,2025-07-06 08:15:00+02:00,2025-07-06T06:15:00Z,2025-07-06T06:15:00.000Z,8741,Península
